"id","refshort","site_id","plot_id","scientific_name","abundance","tsn"
300,"Andresen_2003","Cattle ranch Porto Allegre - 10-PA (10 ha)",1,"Sp. CC",1,NA
301,"Andresen_2003","Cattle ranch Porto Allegre - 10-PA (10 ha)",1,"Sp. DD",11,NA
302,"Andresen_2003","Cattle ranch Porto Allegre - 10-PA (10 ha)",1,"Sp. H",3,NA
303,"Andresen_2003","Cattle ranch Porto Allegre - 10-PA (10 ha)",1,"Sp. HH",1,NA
304,"Andresen_2003","Cattle ranch Porto Allegre - 10-PA (10 ha)",1,"Sp. P",1,NA
305,"Andresen_2003","Cattle ranch Porto Allegre - 10-PA (10 ha)",1,"Sp. R",1,NA
306,"Andresen_2003","Cattle ranch Porto Allegre - 10-PA (10 ha)",1,"Sp. W",8,NA
307,"Andresen_2003","Cattle ranch Porto Allegre - 10-PA (10 ha)",1,"Sp. Y",9,NA
308,"Andresen_2003","Cattle ranch Porto Allegre - 10-PA (10 ha)",1,"Uroxys pygmaeus",908,NA
309,"Andresen_2003","Control (800 ha)",1,"Aphodius sp. 1",37,NA
310,"Andresen_2003","Control (800 ha)",1,"Aphodius sp. 2",35,NA
311,"Andresen_2003","Control (800 ha)",1,"Ateuchus sp. 2",221,NA
312,"Andresen_2003","Control (800 ha)",1,"Ateuchus sp. 3",9,NA
313,"Andresen_2003","Control (800 ha)",1,"Ateuchus sp. 4",9,NA
314,"Andresen_2003","Control (800 ha)",1,"Ateuchus sp. 5",16,NA
315,"Andresen_2003","Control (800 ha)",1,"Ateuchus sp. 6",41,NA
316,"Andresen_2003","Control (800 ha)",1,"Ateuchus sp. 7",12,NA
317,"Andresen_2003","Control (800 ha)",1,"Canthidium sp. 1",4,NA
318,"Andresen_2003","Control (800 ha)",1,"Canthidium sp. 2",1,NA
319,"Andresen_2003","Control (800 ha)",1,"Canthidium sp. 3",2,NA
320,"Andresen_2003","Control (800 ha)",1,"Canthidium sp. 4",142,NA
321,"Andresen_2003","Control (800 ha)",1,"Canthidium sp. 6",1,NA
322,"Andresen_2003","Control (800 ha)",1,"Canthidium sp. 7",157,NA
323,"Andresen_2003","Control (800 ha)",1,"Canthidium sp. 8",48,NA
324,"Andresen_2003","Control (800 ha)",1,"Canthidium sp. 9",4,NA
325,"Andresen_2003","Control (800 ha)",1,"Canthon sp. 2",1,NA
326,"Andresen_2003","Control (800 ha)",1,"Canthon triangularis (Drury)",34,NA
327,"Andresen_2003","Control (800 ha)",1,"Deltochilum guyanensis",18,NA
328,"Andresen_2003","Control (800 ha)",1,"Deltochilum orbiculare",19,NA
329,"Andresen_2003","Control (800 ha)",1,"Deltochilum pseudoicarus",4,NA
330,"Andresen_2003","Control (800 ha)",1,"Dichotomius boreus (Oliv.)",72,NA
331,"Andresen_2003","Control (800 ha)",1,"Dichotomius lucasi (Luederwaldt)",126,NA
332,"Andresen_2003","Control (800 ha)",1,"Dichotomius sp. 1",12,NA
333,"Andresen_2003","Control (800 ha)",1,"Dichotomius sp. 2",15,NA
334,"Andresen_2003","Control (800 ha)",1,"Dichotomius subaeneus (Laporte)",9,NA
335,"Andresen_2003","Control (800 ha)",1,"Eurysternus caribaeus (Herbst)",32,NA
336,"Andresen_2003","Control (800 ha)",1,"Eurysternus elutinus",6,NA
337,"Andresen_2003","Control (800 ha)",1,"Eurysternus hirtellus",1,NA
338,"Andresen_2003","Control (800 ha)",1,"Neocanthidium atricolle (Preudh.)",2,NA
339,"Andresen_2003","Control (800 ha)",1,"Neocanthidium auricolle (Harold)",3,NA
340,"Andresen_2003","Control (800 ha)",1,"Ontherus carinifrons",1,NA
341,"Andresen_2003","Control (800 ha)",1,"Onthophagus bidentatus",29,NA
342,"Andresen_2003","Control (800 ha)",1,"Oxysternon durantoni",6,NA
343,"Andresen_2003","Control (800 ha)",1,"Oxysternon prox. silenum",3,NA
344,"Andresen_2003","Control (800 ha)",1,"Phanaeus chalcomelas",1,NA
345,"Andresen_2003","Control (800 ha)",1,"Scybalocanthon pygidialis (Schmidt)",33,NA
346,"Andresen_2003","Control (800 ha)",1,"Sp. FF",5,NA
347,"Andresen_2003","Control (800 ha)",1,"Sp. GG",1,NA
348,"Andresen_2003","Control (800 ha)",1,"Sp. H",1,NA
349,"Andresen_2003","Control (800 ha)",1,"Sp. P",3,NA
350,"Andresen_2003","Control (800 ha)",1,"Sp. W",12,NA
351,"Andresen_2003","Control (800 ha)",1,"Sp.O",3,NA
352,"Andresen_2003","Control (800 ha)",1,"Uroxys pygmaeus",507,NA
353,"Andresen_2003","Control (800 ha)",2,"Aphodius sp. 1",65,NA
354,"Andresen_2003","Control (800 ha)",2,"Aphodius sp. 2",56,NA
355,"Andresen_2003","Control (800 ha)",2,"Ateuchus sp. 2",347,NA
356,"Andresen_2003","Control (800 ha)",2,"Ateuchus sp. 3",24,NA
357,"Andresen_2003","Control (800 ha)",2,"Ateuchus sp. 5",33,NA
358,"Andresen_2003","Control (800 ha)",2,"Ateuchus sp. 6",40,NA
359,"Andresen_2003","Control (800 ha)",2,"Ateuchus sp. 7",3,NA
360,"Andresen_2003","Control (800 ha)",2,"Canthidium sp. 1",38,NA
361,"Andresen_2003","Control (800 ha)",2,"Canthidium sp. 2",1,NA
362,"Andresen_2003","Control (800 ha)",2,"Canthidium sp. 3",5,NA
363,"Andresen_2003","Control (800 ha)",2,"Canthidium sp. 4",290,NA
364,"Andresen_2003","Control (800 ha)",2,"Canthidium sp. 5",1,NA
365,"Andresen_2003","Control (800 ha)",2,"Canthidium sp. 7",88,NA
366,"Andresen_2003","Control (800 ha)",2,"Canthidium sp. 8",73,NA
367,"Andresen_2003","Control (800 ha)",2,"Canthidium sp. 9",9,NA
368,"Andresen_2003","Control (800 ha)",2,"Canthon sordidum (Harold)",2,NA
369,"Andresen_2003","Control (800 ha)",2,"Canthon sp. 2",3,NA
370,"Andresen_2003","Control (800 ha)",2,"Canthon sp. 3",2,NA
371,"Andresen_2003","Control (800 ha)",2,"Canthon triangularis (Drury)",6,NA
372,"Andresen_2003","Control (800 ha)",2,"Coprophanaeus lancifer (L.)",1,NA
373,"Andresen_2003","Control (800 ha)",2,"Cryptocanthon peckorum",9,NA
374,"Andresen_2003","Control (800 ha)",2,"Deltochilum carinatum",3,NA
375,"Andresen_2003","Control (800 ha)",2,"Deltochilum guyanensis",23,NA
376,"Andresen_2003","Control (800 ha)",2,"Deltochilum orbiculare",6,NA
377,"Andresen_2003","Control (800 ha)",2,"Deltochilum pseudoicarus",2,NA
378,"Andresen_2003","Control (800 ha)",2,"Dichotomius boreus (Oliv.)",43,NA
379,"Andresen_2003","Control (800 ha)",2,"Dichotomius lucasi (Luederwaldt)",78,NA
380,"Andresen_2003","Control (800 ha)",2,"Dichotomius sp. 1",10,NA
381,"Andresen_2003","Control (800 ha)",2,"Dichotomius sp. 2",8,NA
382,"Andresen_2003","Control (800 ha)",2,"Dichotomius subaeneus (Laporte)",15,NA
383,"Andresen_2003","Control (800 ha)",2,"Eurysternus caribaeus (Herbst)",26,NA
384,"Andresen_2003","Control (800 ha)",2,"Eurysternus elutinus",14,NA
385,"Andresen_2003","Control (800 ha)",2,"Eurysternus hirtellus",4,NA
386,"Andresen_2003","Control (800 ha)",2,"Neocanthidium atricolle (Preudh.)",1,NA
387,"Andresen_2003","Control (800 ha)",2,"Ontherus carinifrons",1,NA
388,"Andresen_2003","Control (800 ha)",2,"Onthophagus bidentatus",78,NA
389,"Andresen_2003","Control (800 ha)",2,"Oxysternon durantoni",2,NA
390,"Andresen_2003","Control (800 ha)",2,"Scybalocanthon pygidialis (Schmidt)",15,NA
391,"Andresen_2003","Control (800 ha)",2,"Sp. DD",1,NA
392,"Andresen_2003","Control (800 ha)",2,"Sp. FF",1,NA
393,"Andresen_2003","Control (800 ha)",2,"Sp. GG",4,NA
394,"Andresen_2003","Control (800 ha)",2,"Sp. H",3,NA
395,"Andresen_2003","Control (800 ha)",2,"Sp. JJ",1,NA
396,"Andresen_2003","Control (800 ha)",2,"Sp. P",12,NA
397,"Andresen_2003","Control (800 ha)",2,"Sp. R",1,NA
398,"Andresen_2003","Control (800 ha)",2,"Sp. W",6,NA
399,"Andresen_2003","Control (800 ha)",2,"Sp. Y",2,NA
400,"Andresen_2003","Control (800 ha)",2,"Sp.O",3,NA
401,"Andresen_2003","Control (800 ha)",2,"Uroxys pygmaeus",392,NA
402,"Baldi_1999","Site 5",1,"Euchorthippus declivus",1,NA
403,"Baldi_1999","Site 5",1,"Euthystira brachyptera",1,NA
404,"Baldi_1999","Site 5",1,"Leptopharsa albovittata",1,NA
405,"Baldi_1999","Site 5",1,"Mantis religiosa",1,"666619"
406,"Baldi_1999","Site 5",1,"Metrioptera bicolor",1,NA
407,"Baldi_1999","Site 5",1,"Omocestus ventralis",8,NA
408,"Baldi_1999","Site 5",1,"Platycleis grisea",1,NA
409,"Baldi_1999","Site 5",1,"Stenobothrus crassipes",4,NA
410,"Baldi_1999","Site 5",1,"Stenobothrus lineatus",4,NA
411,"Baldi_1999","Site 9",1,"Calliptamus italicus",1,NA
412,"Baldi_1999","Site 9",1,"Chorthippus brunneus",1,NA
413,"Baldi_1999","Site 9",1,"Chorthippus mollis",1,NA
414,"Baldi_1999","Site 9",1,"Euchorthippus declivus",1,NA
415,"Baldi_1999","Site 9",1,"Euthystira brachyptera",1,NA
416,"Baldi_1999","Site 9",1,"Oedipoda caerulescens",1,NA
417,"Baldi_1999","Site 9",1,"Stenobothrus crassipes",9,NA
418,"Baldi_1999","Site 9",1,"Stenobothrus lineatus",2,NA
419,"Baldi_1999","Site 9",1,"Stenobothrus nigromaculatus",4,NA
420,"Baldi_1999","Site 13",1,"Calliptamus italicus",3,NA
421,"Baldi_1999","Site 13",1,"Chorthippus albomarginatus",24,NA
422,"Baldi_1999","Site 13",1,"Chorthippus apricarius",6,NA
423,"Baldi_1999","Site 13",1,"Chorthippus brunneus",2,NA
424,"Baldi_1999","Site 13",1,"Chorthippus mollis",2,NA
425,"Baldi_1999","Site 13",1,"Chorthippus montanus",2,NA
426,"Baldi_1999","Site 13",1,"Chorthippus parallelus",81,NA
427,"Baldi_1999","Site 13",1,"Chorthippus vagans",4,NA
428,"Baldi_1999","Site 13",1,"Conocephalus discolor",1,NA
429,"Baldi_1999","Site 13",1,"Conocephalus dorsalis",2,NA
430,"Baldi_1999","Site 13",1,"Euchorthippus declivus",96,NA
431,"Baldi_1999","Site 13",1,"Euchorthippus pulvinatus",4,NA
432,"Baldi_1999","Site 13",1,"Euthystira brachyptera",1,NA
433,"Baldi_1999","Site 13",1,"Leptopharsa albovittata",6,NA
434,"Baldi_1999","Site 13",1,"Mantis religiosa",2,"666619"
435,"Baldi_1999","Site 13",1,"Metrioptera bicolor",2,NA
436,"Baldi_1999","Site 13",1,"Phaneroptera falcata",1,NA
437,"Baldi_1999","Site 13",1,"Pholidoptera griseoaptera",2,NA
438,"Baldi_1999","Site 13",1,"Platycleis vittata",16,NA
439,"Baldi_1999","Site 13",1,"Tettigonia viridissima",1,NA
440,"Baldi_1999","Site 15",1,"Calliptamus italicus",1,NA
441,"Baldi_1999","Site 15",1,"Chorthippus biguttulus",1,NA
442,"Baldi_1999","Site 15",1,"Chorthippus brunneus",2,NA
443,"Baldi_1999","Site 15",1,"Chorthippus dorsatus",1,NA
444,"Baldi_1999","Site 15",1,"Euchorthippus declivus",2,NA
445,"Baldi_1999","Site 15",1,"Leptopharsa albovittata",2,NA
446,"Baldi_1999","Site 15",1,"Mantis religiosa",2,"666619"
447,"Baldi_1999","Site 15",1,"Metrioptera bicolor",2,NA
448,"Baldi_1999","Site 15",1,"Omocestus haemorrhoidalis",3,NA
449,"Baldi_1999","Site 15",1,"Omocestus petraeus",1,NA
450,"Baldi_1999","Site 15",1,"Omocestus ventralis",2,NA
451,"Baldi_1999","Site 15",1,"Platycleis grisea",2,NA
452,"Baldi_1999","Site 15",1,"Saga pedo",1,"658886"
453,"Baldi_1999","Site 15",1,"Stenobothrus crassipes",26,NA
454,"Baldi_1999","Site 15",1,"Stenobothrus lineatus",14,NA
455,"Baldi_1999","Site 15",1,"Stenobothrus nigromaculatus",1,NA
456,"Baldi_1999","Site 2",1,"Calliptamus italicus",1,NA
457,"Baldi_1999","Site 2",1,"Euchorthippus declivus",2,NA
458,"Baldi_1999","Site 2",1,"Mantis religiosa",2,"666619"
459,"Baldi_1999","Site 2",1,"Stenobothrus crassipes",13,NA
460,"Baldi_1999","Site 2",1,"Stenobothrus lineatus",2,NA
461,"Baldi_1999","Site 2",1,"Stenobothrus nigromaculatus",16,NA
462,"Baldi_1999","Site 21",1,"Chorthippus biguttulus",1,NA
463,"Baldi_1999","Site 21",1,"Chorthippus mollis",1,NA
464,"Baldi_1999","Site 21",1,"Decticus verrucivorus",1,NA
465,"Baldi_1999","Site 21",1,"Leptopharsa albovittata",1,NA
466,"Baldi_1999","Site 21",1,"Mantis religiosa",2,"666619"
467,"Baldi_1999","Site 21",1,"Metrioptera bicolor",1,NA
468,"Baldi_1999","Site 21",1,"Stenobothrus crassipes",3,NA
469,"Baldi_1999","Site 21",1,"Stenobothrus lineatus",2,NA
470,"Baldi_1999","Site 22",1,"Chorthippus albomarginatus",1,NA
471,"Baldi_1999","Site 22",1,"Chorthippus biguttulus",1,NA
472,"Baldi_1999","Site 22",1,"Chorthippus brunneus",2,NA
473,"Baldi_1999","Site 22",1,"Chorthippus vagans",1,NA
474,"Baldi_1999","Site 22",1,"Euchorthippus declivus",2,NA
475,"Baldi_1999","Site 22",1,"Euchorthippus pulvinatus",1,NA
476,"Baldi_1999","Site 22",1,"Euthystira brachyptera",2,NA
477,"Baldi_1999","Site 22",1,"Leptopharsa albovittata",1,NA
478,"Baldi_1999","Site 22",1,"Mantis religiosa",1,"666619"
479,"Baldi_1999","Site 22",1,"Metrioptera bicolor",1,NA
480,"Baldi_1999","Site 22",1,"Stenobothrus crassipes",10,NA
481,"Baldi_1999","Site 22",1,"Stenobothrus lineatus",1,NA
482,"Baldi_1999","Site 22",1,"Stenobothrus nigromaculatus",2,NA
483,"Baldi_1999","Site 27",1,"Calliptamus italicus",1,NA
484,"Baldi_1999","Site 27",1,"Chorthippus biguttulus",1,NA
485,"Baldi_1999","Site 27",1,"Chorthippus brunneus",2,NA
486,"Baldi_1999","Site 27",1,"Euchorthippus declivus",1,NA
487,"Baldi_1999","Site 27",1,"Euthystira brachyptera",2,NA
488,"Baldi_1999","Site 27",1,"Mantis religiosa",1,"666619"
489,"Baldi_1999","Site 27",1,"Meconema thalassinum",1,"658889"
490,"Baldi_1999","Site 27",1,"Omocestus haemorrhoidalis",4,NA
491,"Baldi_1999","Site 27",1,"Platycleis grisea",1,NA
492,"Baldi_1999","Site 27",1,"Stenobothrus crassipes",9,NA
493,"Baldi_1999","Site 27",1,"Stenobothrus lineatus",2,NA
494,"Baldi_1999","Site 3",1,"Calliptamus italicus",1,NA
495,"Baldi_1999","Site 3",1,"Chorthippus brunneus",1,NA
496,"Baldi_1999","Site 3",1,"Chorthippus mollis",1,NA
497,"Baldi_1999","Site 3",1,"Euthystira brachyptera",1,NA
498,"Baldi_1999","Site 3",1,"Leptopharsa albovittata",1,NA
499,"Baldi_1999","Site 3",1,"Mantis religiosa",1,"666619"
500,"Baldi_1999","Site 3",1,"Stenobothrus crassipes",4,NA
501,"Baldi_1999","Site 3",1,"Stenobothrus lineatus",2,NA
502,"Baldi_1999","Site 4",1,"Calliptamus italicus",1,NA
503,"Baldi_1999","Site 4",1,"Chorthippus brunneus",1,NA
504,"Baldi_1999","Site 4",1,"Chorthippus parallelus",1,NA
505,"Baldi_1999","Site 4",1,"Decticus verrucivorus",1,NA
506,"Baldi_1999","Site 4",1,"Euthystira brachyptera",7,NA
507,"Baldi_1999","Site 4",1,"Leptopharsa albovittata",1,NA
508,"Baldi_1999","Site 4",1,"Mantis religiosa",1,"666619"
509,"Baldi_1999","Site 4",1,"Pholidoptera griseoaptera",1,NA
510,"Baldi_1999","Site 4",1,"Stenobothrus crassipes",3,NA
511,"Baldi_1999","Site 4",1,"Stenobothrus nigromaculatus",1,NA
512,"Baldi_1999","Site 6",1,"Chorthippus parallelus",1,NA
513,"Baldi_1999","Site 6",1,"Euthystira brachyptera",1,NA
514,"Baldi_1999","Site 6",1,"Oedipoda caerulescens",1,NA
515,"Baldi_1999","Site 6",1,"Omocestus ventralis",1,NA
516,"Baldi_1999","Site 6",1,"Stenobothrus crassipes",2,NA
517,"Baldi_1999","Site 6",1,"Stenobothrus lineatus",1,NA
518,"Baldi_1999","Site 7",1,"Euthystira brachyptera",1,NA
519,"Baldi_1999","Site 7",1,"Leptopharsa albovittata",1,NA
520,"Baldi_1999","Site 7",1,"Oedipoda caerulescens",1,NA
521,"Baldi_1999","Site 7",1,"Stenobothrus crassipes",3,NA
522,"Baldi_1999","Site 7",1,"Stenobothrus lineatus",1,NA
523,"Baldi_1999","Site 7",1,"Stenobothrus nigromaculatus",1,NA
524,"Baldi_1999","Site 11",1,"Chorthippus biguttulus",1,NA
525,"Baldi_1999","Site 11",1,"Chorthippus brunneus",1,NA
526,"Baldi_1999","Site 11",1,"Euchorthippus declivus",1,NA
527,"Baldi_1999","Site 11",1,"Euthystira brachyptera",1,NA
528,"Baldi_1999","Site 11",1,"Leptopharsa albovittata",2,NA
529,"Baldi_1999","Site 11",1,"Metrioptera bicolor",1,NA
530,"Baldi_1999","Site 11",1,"Stenobothrus crassipes",4,NA
531,"Baldi_1999","Site 11",1,"Stenobothrus lineatus",3,NA
532,"Baldi_1999","Site 12a",1,"Chorthippus albomarginatus",1,NA
533,"Baldi_1999","Site 12a",1,"Chorthippus brunneus",1,NA
534,"Baldi_1999","Site 12a",1,"Euchorthippus declivus",1,NA
535,"Baldi_1999","Site 12a",1,"Leptopharsa albovittata",1,NA
536,"Baldi_1999","Site 12a",1,"Mantis religiosa",1,"666619"
537,"Baldi_1999","Site 12a",1,"Oedipoda caerulescens",1,NA
538,"Baldi_1999","Site 12a",1,"Pholidoptera griseoaptera",1,NA
539,"Baldi_1999","Site 12a",1,"Platycleis grisea",1,NA
540,"Baldi_1999","Site 12a",1,"Stenobothrus crassipes",4,NA
541,"Baldi_1999","Site 12a",1,"Stenobothrus lineatus",2,NA
542,"Baldi_1999","Site 13a",1,"Chorthippus apricarius",4,NA
543,"Baldi_1999","Site 13a",1,"Chorthippus brunneus",1,NA
544,"Baldi_1999","Site 13a",1,"Chorthippus dorsatus",2,NA
545,"Baldi_1999","Site 13a",1,"Chorthippus parallelus",137,NA
546,"Baldi_1999","Site 13a",1,"Chorthippus vagans",1,NA
547,"Baldi_1999","Site 13a",1,"Decticus verrucivorus",1,NA
548,"Baldi_1999","Site 13a",1,"Euchorthippus declivus",6,NA
549,"Baldi_1999","Site 13a",1,"Leptopharsa albovittata",5,NA
550,"Baldi_1999","Site 13a",1,"Mantis religiosa",1,"666619"
551,"Baldi_1999","Site 13a",1,"Metrioptera bicolor",1,NA
552,"Baldi_1999","Site 13a",1,"Pholidoptera fallax",2,NA
553,"Baldi_1999","Site 13a",1,"Platycleis vittata",4,NA
554,"Baldi_1999","Site 13a",1,"Stenobothrus crassipes",5,NA
555,"Baldi_1999","Site 13a",1,"Tetrix nutans",1,NA
556,"Baldi_1999","Site 14",1,"Chorthippus dorsatus",1,NA
557,"Baldi_1999","Site 14",1,"Chorthippus mollis",1,NA
558,"Baldi_1999","Site 14",1,"Decticus verrucivorus",1,NA
559,"Baldi_1999","Site 14",1,"Euchorthippus declivus",1,NA
560,"Baldi_1999","Site 14",1,"Euchorthippus pulvinatus",2,NA
561,"Baldi_1999","Site 14",1,"Euthystira brachyptera",7,NA
562,"Baldi_1999","Site 14",1,"Meconema thalassinum",1,"658889"
563,"Baldi_1999","Site 14",1,"Metrioptera bicolor",1,NA
564,"Baldi_1999","Site 14",1,"Omocestus ventralis",4,NA
565,"Baldi_1999","Site 14",1,"Phaneroptera falcata",1,NA
566,"Baldi_1999","Site 14",1,"Stenobothrus crassipes",6,NA
567,"Baldi_1999","Site 14",1,"Stenobothrus lineatus",1,NA
568,"Baldi_1999","Site 14",1,"Tetrix nutans",1,NA
569,"Baldi_1999","Site 16",1,"Chorthippus mollis",1,NA
570,"Baldi_1999","Site 16",1,"Omocestus ventralis",6,NA
571,"Baldi_1999","Site 16",1,"Pholidoptera aptera",1,NA
572,"Baldi_1999","Site 16",1,"Stenobothrus lineatus",1,NA
573,"Baldi_1999","Site 16",1,"Stenobothrus nigromaculatus",1,NA
574,"Baldi_1999","Site 17",1,"Calliptamus italicus",1,NA
575,"Baldi_1999","Site 17",1,"Chorthippus biguttulus",1,NA
576,"Baldi_1999","Site 17",1,"Euchorthippus declivus",1,NA
577,"Baldi_1999","Site 17",1,"Leptopharsa albovittata",1,NA
578,"Baldi_1999","Site 17",1,"Mantis religiosa",1,"666619"
579,"Baldi_1999","Site 17",1,"Oedipoda caerulescens",1,NA
580,"Baldi_1999","Site 17",1,"Stenobothrus crassipes",5,NA
581,"Baldi_1999","Site 17",1,"Stenobothrus lineatus",1,NA
582,"Baldi_1999","Site 17",1,"Stenobothrus nigromaculatus",4,NA
583,"Baldi_1999","Site 18",1,"Mantis religiosa",1,"666619"
584,"Baldi_1999","Site 18",1,"Platycleis grisea",1,NA
585,"Baldi_1999","Site 18",1,"Stenobothrus crassipes",2,NA
586,"Baldi_1999","Site 18",1,"Stenobothrus lineatus",2,NA
587,"Baldi_1999","Site 19",1,"Platycleis grisea",1,NA
588,"Baldi_1999","Site 19",1,"Stenobothrus crassipes",1,NA
589,"Baldi_1999","Site 19",1,"Stenobothrus lineatus",1,NA
590,"Baldi_1999","Site 20",1,"Chorthippus apricarius",1,NA
591,"Baldi_1999","Site 20",1,"Chorthippus mollis",1,NA
592,"Baldi_1999","Site 20",1,"Chorthippus parallelus",1,NA
593,"Baldi_1999","Site 20",1,"Euchorthippus declivus",5,NA
594,"Baldi_1999","Site 20",1,"Euthystira brachyptera",1,NA
595,"Baldi_1999","Site 20",1,"Leptopharsa albovittata",2,NA
596,"Baldi_1999","Site 20",1,"Platycleis grisea",1,NA
597,"Baldi_1999","Site 20",1,"Stenobothrus crassipes",17,NA
598,"Baldi_1999","Site 20",1,"Stenobothrus lineatus",2,NA
599,"Baldi_1999","Site 21b",1,"Euthystira brachyptera",1,NA
600,"Baldi_1999","Site 21b",1,"Leptopharsa albovittata",1,NA
601,"Baldi_1999","Site 21b",1,"Mantis religiosa",1,"666619"
602,"Baldi_1999","Site 21b",1,"Metrioptera bicolor",1,NA
603,"Baldi_1999","Site 21b",1,"Pholidoptera aptera",1,NA
604,"Baldi_1999","Site 21b",1,"Stenobothrus crassipes",2,NA
605,"Baldi_1999","Site 21b",1,"Stenobothrus lineatus",2,NA
606,"Baldi_1999","Site 21b",1,"Stenobothrus nigromaculatus",1,NA
607,"Baldi_1999","Site 21s",1,"Chorthippus biguttulus",2,NA
608,"Baldi_1999","Site 21s",1,"Chorthippus mollis",1,NA
609,"Baldi_1999","Site 21s",1,"Decticus verrucivorus",1,NA
610,"Baldi_1999","Site 21s",1,"Leptopharsa albovittata",1,NA
611,"Baldi_1999","Site 21s",1,"Mantis religiosa",2,"666619"
612,"Baldi_1999","Site 21s",1,"Omocestus haemorrhoidalis",1,NA
613,"Baldi_1999","Site 21s",1,"Stenobothrus crassipes",4,NA
614,"Baldi_1999","Site 21s",1,"Stenobothrus lineatus",2,NA
615,"Baldi_1999","Site 21s",1,"Stenobothrus nigromaculatus",2,NA
616,"Baldi_1999","Site 23",1,"Chorthippus brunneus",1,NA
617,"Baldi_1999","Site 23",1,"Chorthippus dorsatus",2,NA
618,"Baldi_1999","Site 23",1,"Chorthippus parallelus",1,NA
619,"Baldi_1999","Site 23",1,"Euthystira brachyptera",1,NA
620,"Baldi_1999","Site 23",1,"Stenobothrus lineatus",2,NA
621,"Baldi_1999","Site 26",1,"Chorthippus biguttulus",2,NA
622,"Baldi_1999","Site 26",1,"Mantis religiosa",1,"666619"
623,"Baldi_1999","Site 26",1,"Metrioptera bicolor",1,NA
624,"Baldi_1999","Site 26",1,"Platycleis grisea",1,NA
625,"Baldi_1999","Site 26",1,"Stenobothrus crassipes",6,NA
626,"Baldi_1999","Site 26",1,"Stenobothrus lineatus",5,NA
627,"Baldi_1999","Site 2a",1,"Chorthippus apricarius",1,NA
628,"Baldi_1999","Site 2a",1,"Chorthippus dorsatus",1,NA
629,"Baldi_1999","Site 2a",1,"Chorthippus parallelus",1,NA
630,"Baldi_1999","Site 2a",1,"Euthystira brachyptera",2,NA
631,"Baldi_1999","Site 2a",1,"Leptopharsa albovittata",1,NA
632,"Baldi_1999","Site 2a",1,"Metrioptera bicolor",1,NA
633,"Baldi_1999","Site 2a",1,"Pholidoptera aptera",1,NA
634,"Baldi_1999","Site 2a",1,"Stenobothrus crassipes",5,NA
635,"Baldi_1999","Site 2a",1,"Stenobothrus lineatus",1,NA
636,"Baldi_1999","Site 4a",1,"Chorthippus brunneus",1,NA
637,"Baldi_1999","Site 4a",1,"Chorthippus dorsatus",1,NA
638,"Baldi_1999","Site 4a",1,"Euthystira brachyptera",4,NA
639,"Baldi_1999","Site 4a",1,"Pholidoptera fallax",1,NA
640,"Baldi_1999","Site 4a",1,"Stenobothrus lineatus",1,NA
641,"Baldi_1999","Site 4a",1,"Tetrix nutans",1,NA
642,"Baz_1995","Site 13",1,"Anthocharis cardamines",1,NA
643,"Baz_1995","Site 13",1,"Aporia crataegi",9,NA
644,"Baz_1995","Site 13",1,"Callophrys rubi",7,NA
645,"Baz_1995","Site 13",1,"Celastrina argiolus",1,"188523"
646,"Baz_1995","Site 13",1,"Chazara briseis",3,NA
647,"Baz_1995","Site 13",1,"Coenonympha dorus",13,NA
648,"Baz_1995","Site 13",1,"Coenonympha pamphilus",2,NA
649,"Baz_1995","Site 13",1,"Colias alfacariensis",2,NA
650,"Baz_1995","Site 13",1,"Colias crocea",5,NA
651,"Baz_1995","Site 13",1,"Euphydryas desfonatinii",2,NA
652,"Baz_1995","Site 13",1,"Glaucopsyche alexis",4,NA
653,"Baz_1995","Site 13",1,"Hipparchia semele",8,NA
654,"Baz_1995","Site 13",1,"Hipparchia staltilinus",16,NA
655,"Baz_1995","Site 13",1,"Hyponephele lupina",1,NA
656,"Baz_1995","Site 13",1,"Hyponephele lyaon",9,NA
657,"Baz_1995","Site 13",1,"Kanetisa circe",6,NA
658,"Baz_1995","Site 13",1,"Lassiommata megera",1,NA
